campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue
Universal 4thgeneration framework,2023-04-25,2023-12-22,71516.9,10.98382452259536,email,B2C,organic,72.0,857045.98
Persevering motivating benchmark,2023-07-02,2023-09-18,95735.11,2.8554638940718826,social media,B2C,promotion,24.0,369103.26
Object-based content-based ability,2022-10-12,2023-12-20,26262.29,14.836056185504006,webinar,B2C,organic,77.0,415891.1
Innovative logistical interface,2023-03-05,2023-10-25,99579.39,6.613236433764055,social media,B2C,organic,28.000000000000004,758121.44
De-engineered impactful policy,2022-09-04,2024-06-11,35965.37,14.969407516174586,podcast,B2C,paid,77.0,574345.65
Integrated contextually-based parallelism,2022-08-19,2024-06-02,47201.38,7.529491086913137,webinar,B2C,organic,67.0,402603.75
Innovative mission-critical firmware,2023-04-10,2023-09-10,66401.2,5.315824714011193,email,B2C,promotion,91.0,419378.34
Advanced clear-thinking Graphical User Interface,2023-01-21,2024-05-19,69533.11,10.380315219612642,webinar,B2C,promotion,59.0,791308.71
Reactive tangible access,2022-09-09,2024-05-14,73328.31,1.0406519664778855,webinar,B2B,organic,92.0,149637.56
Versatile systemic challenge,2023-02-02,2023-12-28,50036.8,10.558476161545101,social media,B2B,promotion,45.0,578349.16
Switchable value-added portal,2022-09-10,2023-09-16,24555.69,21.083374566139256,email,B2B,referral,19.0,542272.5
Up-sized well-modulated support,2022-09-11,2024-06-06,83793.28,10.069214500255868,webinar,B2C,paid,97.0,927525.79
Secured asymmetric focus group,2023-03-17,2023-10-05,20492.32,13.308167157256962,social media,B2C,paid,43.0,293207.54
Down-sized 6thgeneration methodology,2023-05-26,2023-12-14,84057.89,5.839269936468783,podcast,B2B,paid,69.0,574894.6
Upgradable next generation knowledge user,2023-02-14,2023-09-01,44021.7,5.098274260194405,webinar,B2B,promotion,71.0,268456.4
Reverse-engineered regional data-warehouse,2022-11-10,2024-05-06,72633.75,-0.3664620097406509,email,B2C,referral,19.0,46016.24
Implemented 4thgeneration open system,2022-12-30,2024-05-12,42103.6,17.743598884655945,webinar,B2C,organic,84.0,789172.99
Progressive motivating array,2023-02-18,2024-01-18,30951.13,17.630157606523575,email,B2C,referral,25.0,576624.43
Visionary client-driven pricing structure,2022-09-11,2024-07-29,4675.43,136.28880552163113,social media,B2B,paid,50.0,641884.2
Pre-emptive mission-critical matrices,2022-08-30,2023-11-19,55342.0,5.338023381879947,email,B2C,organic,90.0,350758.89
Triple-buffered high-level neural-net,2022-11-01,2024-06-05,83667.24,4.504358695231252,social media,B2B,organic,0.0,460534.5
Managed actuating open architecture,2022-12-30,2023-11-02,69912.37,3.6517230069585684,email,B2C,promotion,24.0,325212.98
Visionary composite task-force,2022-10-22,2024-07-30,68203.64,12.660086323838435,email,B2B,organic,56.00000000000001,931667.61
Ergonomic fresh-thinking customer loyalty,2022-08-28,2024-05-20,53848.51,16.467205313573206,email,B2B,organic,98.0,940582.98
Enterprise-wide didactic instruction set,2022-11-11,2023-10-05,2339.3,83.59990167998973,social media,B2B,organic,73.0,197904.55
Decentralized client-driven adapter,2023-01-08,2024-03-18,85162.21,5.432369004984722,webinar,B2C,promotion,90.0,547794.76
Cross-platform transitional interface,2022-08-05,2023-09-23,57412.53,8.410592078070763,webinar,B2C,paid,20.0,540285.9
Universal transitional moderator,2023-05-04,2024-07-22,17051.21,32.57864339246306,social media,B2B,promotion,22.0,572556.5
Universal composite open system,2023-03-02,2024-01-13,20606.52,15.835423448500764,webinar,B2B,organic,42.0,346919.49
Public-key human-resource product,2022-11-11,2024-07-23,18637.27,4.652858492686965,podcast,B2B,paid,16.0,105353.85
Secured background encryption,2022-09-22,2023-12-18,57858.79,12.061434053494724,email,B2B,referral,16.0,755718.77
Implemented content-based contingency,2023-07-18,2023-09-05,9933.82,27.883332897113096,email,B2C,promotion,35.0,286921.83
Open-architected responsive array,2022-12-24,2023-12-10,55733.12,1.6614497806690167,social media,B2C,promotion,31.0,148330.9
Reverse-engineered client-server neural-net,2023-01-19,2024-02-17,3854.95,57.07527983501731,social media,B2B,promotion,34.0,223877.3
Networked upward-trending forecast,2023-07-06,2024-01-23,43185.33,20.266695889553237,email,B2B,referral,72.0,918409.28
Multi-layered optimal pricing structure,2023-01-28,2023-11-21,35728.11,14.582384010797101,webinar,B2C,organic,97.0,556729.13
Persistent stable leverage,2023-01-15,2023-10-04,70220.82,0.277738995357787,social media,B2B,paid,33.0,89723.88
Focused stable analyzer,2023-06-28,2024-06-06,39506.88,18.07053353744968,webinar,B2C,organic,81.0,753417.28
Networked exuding instruction set,2022-09-11,2024-02-27,93971.2,1.470247799325751,podcast,B2C,promotion,28.999999999999996,232132.15
Multi-layered intermediate conglomeration,2022-08-30,2024-04-17,51220.79,14.320502866121354,webinar,B2C,referral,13.0,784728.26
Visionary 24hour circuit,2022-08-26,2024-06-21,88113.95,4.995125062490105,email,B2B,paid,49.0,528254.15
Optional even-keeled functionalities,2023-01-01,2023-08-23,62829.72,3.038943831040469,webinar,B2C,referral,62.0,253765.71
De-engineered systematic conglomeration,2023-05-02,2023-12-26,79350.42,3.1949093653190497,webinar,B2C,organic,56.99999999999999,332867.82
Extended 24hour contingency,2023-07-07,2023-08-18,69815.82,-0.959743937692059,podcast,B2C,organic,27.0,2810.51
User-centric clear-thinking interface,2022-08-28,2024-05-27,29206.8,20.514720544530725,social media,B2C,referral,34.0,628376.14
Programmable optimal capability,2023-06-06,2024-02-27,59160.0,5.359029918864097,email,B2B,organic,69.0,376200.21
Optimized zero administration approach,2023-04-07,2023-11-13,17097.49,21.13469287012304,email,B2B,referral,82.0,378447.69
Robust directional complexity,2023-03-16,2024-07-27,31330.31,25.196347243292518,email,B2B,organic,77.0,820739.68
Reverse-engineered 4thgeneration analyzer,2022-12-24,2023-11-03,35539.13,15.302168905091376,social media,B2C,referral,68.0,579364.9
Secured incremental moratorium,2022-08-04,2023-08-28,43792.4,0.6063830710351567,webinar,B2B,paid,81.0,70347.37
Universal asymmetric extranet,2023-03-07,2024-04-30,80292.7,-0.7571668408211457,webinar,B2B,referral,25.0,19497.73
User-friendly next generation challenge,2023-01-27,2023-09-10,93319.78,6.910911170172068,social media,B2B,promotion,56.99999999999999,738244.49
Vision-oriented zero tolerance hardware,2023-01-13,2023-12-28,25534.3,4.5517069197119175,email,B2C,paid,99.0,141758.95
Reverse-engineered static infrastructure,2023-07-16,2023-08-07,7315.35,21.254376072231675,email,B2C,referral,70.0,162798.55
Managed leadingedge knowledge user,2023-03-04,2024-01-27,4714.75,137.00383053184157,email,B2B,referral,12.0,650653.56
Multi-channeled full-range framework,2023-07-01,2023-08-31,83835.24,0.928874182265119,webinar,B2C,organic,48.0,161707.63
Optional secondary website,2022-12-13,2023-09-12,17625.0,28.34505361702128,webinar,B2B,paid,18.0,517206.57
Open-source fault-tolerant open architecture,2023-06-03,2024-07-31,29827.35,9.411694635963304,webinar,B2C,referral,36.0,310553.26
Distributed dynamic process improvement,2022-09-17,2023-10-06,62616.23,9.422095517408186,email,B2B,organic,70.0,652592.33
Triple-buffered exuding Local Area Network,2022-12-19,2023-11-21,47196.25,11.137335063696797,podcast,B2C,promotion,92.0,572836.7
Vision-oriented 24hour migration,2022-09-30,2023-12-07,4072.67,0.8750696717386873,social media,B2C,organic,18.0,7636.54
Intuitive 4thgeneration access,2022-08-16,2024-07-28,82509.65,7.513115011395637,social media,B2B,referral,28.999999999999996,702414.14
Organic multi-tasking hardware,2022-11-28,2024-02-12,50412.87,5.631319343651731,social media,B2B,promotion,27.0,334303.84
Switchable solution-oriented success,2023-06-13,2024-03-06,93586.76,5.432400587433522,social media,B2C,organic,87.0,601987.53
Multi-channeled 5thgeneration methodology,2023-01-19,2024-02-28,7401.5,71.58990745119232,podcast,B2B,organic,12.0,537274.2
Object-based scalable utilization,2023-01-29,2023-12-01,97845.91,9.072785873216366,webinar,B2B,paid,63.0,985580.9
Operative tangible firmware,2023-04-19,2024-06-25,77555.4,6.9098076987546975,email,B2C,organic,21.0,613448.3
Up-sized user-facing secured line,2022-10-02,2023-10-29,11168.71,23.850623751534417,social media,B2C,promotion,20.0,277549.41
Upgradable transitional data-warehouse,2023-06-29,2023-12-13,44339.21800000001,11.591609306235394,social media,B2C,referral,67.0,558302.11
User-friendly client-driven service-desk,2023-01-06,2023-12-11,36800.58,4.604299171371755,email,B2C,promotion,52.0,206241.46
NEW CAMPAIGN - Missing Budget,2023-10-01,2024-01-15,34385.13,0.30870524555236534,email,B2B,organic,40.0,45000.0
Duplicate Campaign,2023-04-01,2024-02-23,8082.3,86.79598381648788,email,B2B,organic,40.0,709593.48
Outlier Budget,2023-07-01,2024-03-01,9999999.0,-0.9949999995,email,B2B,promotion,20.0,50000.0
Cloud-based scalable solution,2023-01-01,2023-12-31,50000.0,1.4,event,B2C,paid,30.0,120000.0
Broken-date campaign,2023-01-02,2024-01-01,25000.0,2.5,email,B2B,organic,58.2,87500.0
Negative ROI test,2022-10-10,2023-05-05,10000.0,27.461385800000002,podcast,B2C,referral,10.0,284613.858
Null-heavy campaign,2023-01-01,2023-12-31,59292.94742094862,7.660983756064022,B2B,social media,promotion,54.155632411067195,513535.2544619941
Future campaign,2025-01-01,2025-06-01,75000.0,1.6666666666666667,webinar,B2C,promotion,65.0,200000.0
Extra long name campaign test,2023-04-15,2023-09-15,30000.0,0.5,email,B2B,paid,40.0,45000.0
No revenue campaign,2023-02-01,2023-08-01,20000.0,17.9174231,social media,B2B,organic,50.0,378348.462
Random mess,2023-06-06,2024-06-04,100000.0,2.0,podcast,B2B,referral,44.6,300000.0
Invalid budget,2022-12-01,2023-06-01,2018207.4219999998,-0.9752255395283151,email,B2C,promotion,20.0,50000.0
Overlapping dates,2023-03-01,2022-12-31,60000.0,0.5,webinar,B2B,paid,70.0,90000.0
Too many conversions,2023-05-01,2023-11-01,40000.0,2.0,social media,B2C,organic,1.5,120000.0
